,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3642.0,3547.0,3062.0,2692.0,2603.0,2633.0,2778.0,2997.0,1827.0,623.0,845.0,982.0,852
Expenses,3165.0,3159.0,2819.0,2506.0,2396.0,2443.0,2617.0,2827.0,1782.0,572.0,784.0,925.0,795
Operating Profit,476.0,387.0,243.0,186.0,207.0,190.0,161.0,170.0,45.0,51.0,60.0,57.0,57
OPM %,13.0,11.0,8.0,7.0,8.0,7.0,6.0,6.0,2.0,8.0,7.0,6.0,7
Other Income,8.0,-8.0,24.0,9.0,-87.0,107.0,297.0,59.0,254.0,45.0,44.0,237.0,236
Interest,164.0,167.0,217.0,236.0,151.0,176.0,249.0,283.0,174.0,76.0,69.0,60.0,66
Depreciation,131.0,148.0,141.0,191.0,164.0,177.0,416.0,378.0,239.0,46.0,39.0,38.0,40
Profit before tax,188.0,63.0,-91.0,-232.0,-194.0,-56.0,-207.0,-433.0,-114.0,-25.0,-4.0,196.0,186
Tax %,26.0,30.0,-25.0,7.0,58.0,-42.0,4.0,-5.0,13.0,55.0,-3.0,74.0,
Net Profit,140.0,44.0,-114.0,-216.0,-82.0,-80.0,-199.0,-453.0,-99.0,-11.0,-4.0,50.0,34
EPS in Rs,58.0,16.81,-48.14,-91.76,-36.04,-35.91,-85.43,-193.28,-43.97,-8.95,-5.35,6.39,5.07
