,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.99,0.84,0.86,0.91,0.93,1.06,1.1,1.15,0.75,0.91,1.08,1.16,1.19
Expenses,0.67,0.55,0.52,1.1,0.96,1.27,1.12,1.3,2.68,0.95,0.8,0.8,0.73
Operating Profit,0.32,0.29,0.34,-0.19,-0.03,-0.21,-0.02,-0.15,-1.93,-0.04,0.28,0.36,0.46
OPM %,32.32,34.52,39.53,-20.88,-3.23,-19.81,-1.82,-13.04,-257.33,-4.4,25.93,31.03,38.66
Other Income,0.75,0.65,0.37,0.59,0.66,3.17,1.56,0.53,0.68,4.93,3.11,3.15,7.06
Interest,0.2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.19,0.15,0.13,0.22,0.26,0.19,0.14,0.13,0.11,0.1,0.11,0.13,0.12
Profit before tax,0.68,0.72,0.58,0.18,0.37,2.77,1.4,0.25,-1.36,4.79,3.28,3.38,7.40
Tax %,0.0,0.0,0.0,0.0,29.73,24.19,23.57,32.0,28.68,25.05,23.78,28.99,
Net Profit,0.68,0.72,0.58,0.18,0.26,2.11,1.07,0.17,-0.98,3.58,2.49,2.41,5.41
EPS in Rs,1.27,1.34,1.08,0.33,0.48,3.93,1.99,0.32,-1.82,6.66,4.63,4.48,10.06
