,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,855.0,915.0,822,1312.0,1702.0,2116.0,3007.0,3881.0,4040.0,1185.0,1469.0,381.0,355
Expenses,832.0,974.0,899,1362.0,1716.0,2127.0,2973.0,3809.0,4040.0,1492.0,1749.0,459.0,392
Operating Profit,24.0,-59.0,-77,-50.0,-14.0,-12.0,35.0,72.0,0.0,-308.0,-280.0,-78.0,-37
OPM %,3.0,-6.0,-9,-4.0,-1.0,-1.0,1.0,2.0,0.0,-26.0,-19.0,-21.0,-10
Other Income,-36.0,42.0,106,20.0,25.0,25.0,30.0,31.0,-61.0,-24.0,-55.0,-165.0,-80
Interest,22.0,17.0,5,32.0,70.0,45.0,53.0,73.0,87.0,72.0,63.0,53.0,54
Depreciation,23.0,37.0,39,47.0,28.0,33.0,45.0,53.0,70.0,58.0,52.0,32.0,22
Profit before tax,-57.0,-72.0,-16,-109.0,-88.0,-65.0,-33.0,-24.0,-218.0,-462.0,-450.0,-329.0,-193
Tax %,-16.0,-7.0,4,-1.0,0.0,-1.0,8.0,70.0,1.0,-5.0,0.0,-2.0,
Net Profit,-54.0,-68.0,-15,-107.0,-111.0,-65.0,-31.0,-7.0,-217.0,-483.0,-450.0,-335.0,-195
EPS in Rs,-0.27,-0.35,,-0.62,-0.65,-0.37,-0.14,-0.03,-1.12,-2.43,-2.25,-1.68,-0.97
