,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,-0.00,-0.00,-0.00,-0.00,0.29,0.48,0.51,0.2,0.15,0.25,0.55,-0.00,1.93
Expenses,0.61,0.52,0.24,0.75,0.3,0.27,0.59,0.43,0.11,0.31,1.08,0.17,2.05
Operating Profit,-0.61,-0.52,-0.24,-0.75,-0.01,0.21,-0.08,-0.23,0.04,-0.06,-0.53,-0.17,-0.12
OPM %,,,,,-3.45,43.75,-15.69,-115.0,26.67,-24.0,-96.36,,-6.22
Other Income,0.30,0.15,0.15,-0.00,0.61,0.01,0.01,-0.0,-0.0,0.11,0.11,0.05,0.04
Interest,-0.00,-0.00,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,0.00
Depreciation,0.02,0.02,0.02,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03,0.02,0.02
Profit before tax,-0.33,-0.39,-0.11,-0.75,0.6,0.22,-0.07,-0.23,0.04,0.05,-0.45,-0.14,-0.10
Tax %,-0.00,-0.00,-0.00,-0.00,-0.0,18.18,-0.0,-0.0,-0.0,20.0,-0.0,-0.00,
Net Profit,-0.33,-0.38,-0.10,-0.75,0.6,0.18,-0.07,-0.23,0.04,0.04,-0.45,-0.15,-0.11
EPS in Rs,-0.86,-1.00,-0.26,-1.97,1.57,0.47,-0.18,-0.6,0.1,0.1,-1.18,-0.39,-0.28
