,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,82.0,74.0,74.0,85.0,79.0,65.0,72.0,58.0,61.0,54.0,67.0,66.0,63
Expenses,65.0,65.0,76.0,79.0,75.0,69.0,79.0,73.0,63.0,53.0,65.0,65.0,61
Operating Profit,17.0,10.0,-2.0,6.0,4.0,-4.0,-8.0,-16.0,-2.0,1.0,2.0,1.0,2
OPM %,21.0,13.0,-2.0,7.0,5.0,-6.0,-11.0,-28.0,-3.0,1.0,2.0,2.0,2
Other Income,6.0,3.0,14.0,3.0,30.0,24.0,-7.0,3.0,5.0,3.0,226.0,10.0,18
Interest,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2
Depreciation,6.0,6.0,8.0,10.0,8.0,6.0,5.0,4.0,4.0,4.0,5.0,8.0,5
Profit before tax,16.0,5.0,3.0,-3.0,26.0,12.0,-23.0,-20.0,-4.0,-2.0,221.0,1.0,12
Tax %,27.0,49.0,24.0,14.0,18.0,26.0,21.0,-4.0,-23.0,-35.0,14.0,15.0,
Net Profit,12.0,3.0,3.0,-3.0,21.0,9.0,-18.0,-20.0,-5.0,-2.0,191.0,4.0,11
EPS in Rs,25.69,5.95,5.71,-6.28,39.68,19.05,-40.06,-45.13,-11.12,-3.87,321.37,6.16,18.63
