,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1486.0,1714.0,1899.0,1810.0,2269.0,2229.0,3012.0,3093.0,3235.0,3942.0,4089.0,3773.0,3926.0
Expenses,1369.0,1553.0,1795.0,1680.0,2142.0,2112.0,2839.0,2856.0,3009.0,3596.0,3665.0,3427.0,3577.0
Operating Profit,117.0,161.0,104.0,129.0,128.0,117.0,174.0,237.0,226.0,347.0,424.0,346.0,349.0
OPM %,8.0,9.0,6.0,7.0,6.0,5.0,6.0,8.0,7.0,9.0,10.0,9.0,9.0
Other Income,5.0,5.0,6.0,12.0,5.0,7.0,9.0,4.0,12.0,3.0,11.0,14.0,19.0
Interest,30.0,37.0,22.0,38.0,31.0,26.0,46.0,61.0,71.0,94.0,79.0,70.0,103.0
Depreciation,23.0,23.0,24.0,24.0,24.0,25.0,25.0,25.0,26.0,26.0,27.0,27.0,28.0
Profit before tax,69.0,106.0,64.0,79.0,77.0,74.0,112.0,156.0,141.0,230.0,328.0,263.0,237.0
Tax %,23.0,22.0,25.0,21.0,26.0,26.0,26.0,21.0,27.0,26.0,26.0,25.0,27.0
Net Profit,54.0,82.0,48.0,62.0,57.0,55.0,83.0,122.0,103.0,170.0,243.0,197.0,174.0
EPS in Rs,13.98,21.55,12.45,16.28,14.87,14.36,21.59,32.0,26.82,44.4,63.43,51.59,45.44
