,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3589.0,4643.0,4628.0,5108.0,5078.0,4832.0,5818.0,7964.0,7425.0,6388.0,9317.0,14352.0,15730
Expenses,3368.0,4322.0,4321.0,4843.0,4698.0,4398.0,5393.0,7472.0,6930.0,5948.0,8739.0,13085.0,14264
Operating Profit,222.0,321.0,307.0,264.0,380.0,434.0,426.0,491.0,495.0,440.0,578.0,1267.0,1466
OPM %,6.0,7.0,7.0,5.0,7.0,9.0,7.0,6.0,7.0,7.0,6.0,9.0,9
Other Income,47.0,-3.0,4.0,1.0,10.0,15.0,11.0,15.0,15.0,19.0,33.0,36.0,46
Interest,170.0,144.0,155.0,162.0,175.0,131.0,158.0,223.0,254.0,157.0,171.0,344.0,346
Depreciation,22.0,24.0,27.0,31.0,38.0,45.0,56.0,67.0,87.0,93.0,98.0,104.0,109
Profit before tax,77.0,150.0,129.0,72.0,178.0,273.0,223.0,216.0,169.0,208.0,342.0,855.0,1058
Tax %,3.0,27.0,30.0,32.0,32.0,36.0,35.0,37.0,20.0,23.0,25.0,25.0,
Net Profit,74.0,110.0,90.0,49.0,122.0,177.0,145.0,136.0,135.0,160.0,257.0,638.0,784
EPS in Rs,20.3,28.45,23.37,12.86,31.61,46.14,37.82,35.55,35.32,41.94,67.09,166.64,204.86
