,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.03,17.23,136.52,651.5,1399.58,1490.85,527.57,122.07,6.2,23.91,1.53,17.68,33.06
Expenses,0.23,17.09,135.91,627.72,1343.63,1447.46,461.14,109.31,8.52,25.99,93.61,16.6,31.20
Operating Profit,-0.20,0.14,0.61,23.78,55.95,43.39,66.43,12.76,-2.32,-2.08,-92.08,1.08,1.86
OPM %,-666.67,0.81,0.45,3.65,4.0,2.91,12.59,10.45,-37.42,-8.7,-6018.3,6.11,5.63
Other Income,0.21,0.0,0.05,-1.48,2.4,0.35,2.29,-0.4,3.72,2.58,92.63,3.8,1.99
Interest,0.00,0.0,0.04,0.6,23.87,5.37,3.32,1.18,0.05,0.0,0.05,0.03,0.04
Depreciation,0.01,0.01,0.07,1.94,3.7,2.79,1.8,1.13,0.59,0.45,0.39,0.33,0.33
Profit before tax,0.00,0.13,0.55,19.76,30.78,35.58,63.6,10.05,0.76,0.05,0.11,4.52,3.48
Tax %,,30.77,30.91,34.41,34.76,38.31,39.17,36.52,42.11,20.0,-57136.36,0.66,
Net Profit,0.00,0.09,0.38,12.96,20.08,21.96,38.68,6.39,0.45,0.04,62.96,4.49,3.48
EPS in Rs,0.00,4.5,19.0,6.48,1.84,2.02,3.55,0.59,0.04,0.0,7.73,0.28,0.22
