,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.43,0.93,9.4,13.28,107.38,15.36,10.55,11.13,12.91,41.18,55.39,47.06,53.41
Expenses,0.33,0.66,13.51,12.21,107.17,4.77,0.28,0.53,4.17,42.22,54.96,46.28,46.94
Operating Profit,0.1,0.27,-4.11,1.07,0.21,10.59,10.27,10.6,8.74,-1.04,0.43,0.78,6.47
OPM %,23.26,29.03,-43.72,8.06,0.2,68.95,97.35,95.24,67.7,-2.53,0.78,1.66,12.11
Other Income,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.04,0.0,0.25,0.33,0.03,0.0,0.0,0.01,3.47,0.0,0.0,0.0,0.00
Depreciation,0.0,0.02,0.03,0.03,0.01,10.32,10.32,10.32,10.32,10.32,0.0,0.0,0.00
Profit before tax,0.06,0.26,0.61,0.71,0.17,0.27,-0.05,0.27,-5.05,-11.36,0.43,0.78,6.47
Tax %,33.33,30.77,31.15,30.99,29.41,296.3,1920.0,-203.7,1.19,0.0,25.58,21.79,
Net Profit,0.04,0.18,0.42,0.48,0.12,-0.53,0.91,0.82,-4.99,-11.36,0.32,0.61,3.87
EPS in Rs,0.01,0.0,0.0,0.0,0.0,-0.01,0.01,0.01,-0.05,-0.11,0.0,0.01,0.04
