,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1227.0,1128.0,1153.0,1213.0,1320.0,1368.0,1526.0,1611.0,1725.0,1778.0,1821.0,1778.0,1978.0
Expenses,1077.0,992.0,1033.0,1083.0,1167.0,1219.0,1376.0,1445.0,1553.0,1613.0,1625.0,1564.0,1737.0
Operating Profit,150.0,136.0,120.0,130.0,153.0,149.0,151.0,166.0,172.0,166.0,196.0,214.0,240.0
OPM %,12.0,12.0,10.0,11.0,12.0,11.0,10.0,10.0,10.0,9.0,11.0,12.0,12.0
Other Income,9.0,1.0,16.0,18.0,3.0,0.0,11.0,9.0,7.0,22.0,34.0,25.0,26.0
Interest,23.0,18.0,19.0,17.0,16.0,17.0,19.0,17.0,18.0,22.0,26.0,22.0,19.0
Depreciation,28.0,25.0,31.0,29.0,29.0,30.0,35.0,29.0,30.0,32.0,35.0,36.0,36.0
Profit before tax,109.0,94.0,86.0,102.0,110.0,103.0,108.0,129.0,131.0,133.0,169.0,181.0,211.0
Tax %,29.0,26.0,31.0,26.0,27.0,25.0,30.0,26.0,27.0,25.0,22.0,24.0,26.0
Net Profit,77.0,69.0,60.0,76.0,81.0,77.0,75.0,95.0,95.0,100.0,132.0,137.0,157.0
EPS in Rs,2.27,2.07,1.76,2.27,2.4,2.23,2.24,2.8,2.8,2.98,3.69,3.96,4.49
