,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1422.0,2206.0,2459.0,2716.0,2955.0,3245.0,3614.0,3890.0,4135.0,4742.0,5427.0,6936.0,7356
Expenses,1258.0,1989.0,2193.0,2452.0,2598.0,2887.0,3237.0,3490.0,3668.0,4180.0,4835.0,6235.0,6539
Operating Profit,164.0,217.0,266.0,264.0,357.0,358.0,376.0,400.0,467.0,562.0,592.0,701.0,816
OPM %,12.0,10.0,11.0,10.0,12.0,11.0,10.0,10.0,11.0,12.0,11.0,10.0,11
Other Income,-22.0,22.0,16.0,45.0,-38.0,48.0,36.0,21.0,33.0,31.0,23.0,71.0,106
Interest,107.0,117.0,113.0,151.0,148.0,157.0,147.0,139.0,132.0,87.0,69.0,82.0,89
Depreciation,34.0,39.0,37.0,47.0,52.0,55.0,50.0,69.0,91.0,108.0,123.0,127.0,139
Profit before tax,-0.0,83.0,131.0,111.0,120.0,194.0,216.0,214.0,277.0,398.0,424.0,563.0,695
Tax %,-10000.0,27.0,35.0,31.0,39.0,33.0,33.0,36.0,28.0,27.0,27.0,25.0,
Net Profit,-1.0,60.0,85.0,76.0,72.0,129.0,144.0,137.0,199.0,289.0,309.0,423.0,527
EPS in Rs,-0.05,2.14,2.98,2.74,2.7,4.4,4.21,3.96,5.77,8.57,9.14,11.6,15.12
