,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1313.0,1583.0,1836.0,2187.0,2413.0,2550.0,2711.0,2956.0,2808.0,2781.0,3705.0,4382.0,4482
Expenses,1105.0,1336.0,1550.0,1831.0,1950.0,2049.0,2253.0,2501.0,2391.0,2266.0,3093.0,3789.0,3824
Operating Profit,208.0,247.0,287.0,355.0,463.0,500.0,457.0,455.0,417.0,515.0,612.0,593.0,658
OPM %,16.0,16.0,16.0,16.0,19.0,20.0,17.0,15.0,15.0,19.0,17.0,14.0,15
Other Income,-0.0,1.0,1.0,0.0,5.0,11.0,11.0,8.0,23.0,15.0,26.0,25.0,31
Interest,49.0,46.0,41.0,29.0,34.0,34.0,24.0,16.0,20.0,11.0,13.0,22.0,25
Depreciation,39.0,45.0,47.0,56.0,73.0,81.0,89.0,89.0,108.0,107.0,115.0,133.0,133
Profit before tax,120.0,158.0,199.0,270.0,361.0,396.0,355.0,358.0,312.0,413.0,510.0,462.0,530
Tax %,32.0,32.0,34.0,32.0,35.0,36.0,36.0,36.0,19.0,25.0,25.0,25.0,
Net Profit,82.0,108.0,131.0,185.0,236.0,254.0,229.0,229.0,254.0,309.0,383.0,346.0,404
EPS in Rs,5.5,7.11,8.22,11.05,14.56,15.91,14.78,14.25,16.06,19.36,23.68,21.64,24.98
