,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,705.0,936.0,1200.0,1366.0,1378.0,1338.0,1548.0,2261.0,2165.0,1884.0,2710.0,3601.0,3881
Expenses,592.0,814.0,1045.0,1199.0,1196.0,1172.0,1346.0,1970.0,1894.0,1845.0,2424.0,3206.0,3443
Operating Profit,113.0,122.0,155.0,167.0,182.0,166.0,202.0,291.0,271.0,39.0,287.0,395.0,438
OPM %,16.0,13.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,2.0,11.0,11.0,11
Other Income,16.0,5.0,11.0,6.0,6.0,8.0,7.0,15.0,11.0,16.0,14.0,17.0,22
Interest,13.0,17.0,27.0,29.0,33.0,33.0,36.0,55.0,74.0,79.0,79.0,90.0,93
Depreciation,39.0,34.0,33.0,37.0,39.0,41.0,43.0,46.0,39.0,36.0,37.0,43.0,43
Profit before tax,78.0,76.0,107.0,107.0,116.0,100.0,130.0,206.0,168.0,-60.0,185.0,280.0,324
Tax %,33.0,33.0,36.0,33.0,35.0,36.0,30.0,30.0,22.0,19.0,25.0,26.0,
Net Profit,52.0,51.0,68.0,72.0,75.0,65.0,91.0,143.0,131.0,-49.0,138.0,207.0,227
EPS in Rs,48.74,47.59,62.25,56.74,51.04,43.97,54.0,82.67,89.23,-31.02,94.48,140.28,153.01
