,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,26.0,28.0,20.0,44.0,61.0,84.0,81.0,85.0,160.0,143.0,133.0,159.0,158
Expenses,23.0,25.0,17.0,32.0,36.0,50.0,53.0,65.0,108.0,107.0,109.0,118.0,121
Operating Profit,3.0,3.0,2.0,13.0,25.0,34.0,27.0,21.0,52.0,36.0,23.0,41.0,37
OPM %,10.0,10.0,10.0,29.0,41.0,41.0,34.0,24.0,33.0,25.0,17.0,26.0,24
Other Income,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,0
Interest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
Depreciation,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3
Profit before tax,1.0,1.0,0.0,11.0,25.0,32.0,26.0,21.0,53.0,38.0,25.0,42.0,33
Tax %,18.0,37.0,60.0,33.0,36.0,37.0,34.0,27.0,24.0,24.0,30.0,25.0,
Net Profit,1.0,1.0,0.0,8.0,16.0,21.0,17.0,15.0,40.0,29.0,17.0,32.0,26
EPS in Rs,0.5,0.65,0.04,5.8,11.98,15.45,12.85,11.4,29.87,21.73,12.96,23.68,19.23
