,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.0,32.0,29.0,27.0,26.0,32.0,178.0,26.0,39.0,28.0,49.0,44.0,49
Expenses,1.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7
Operating Profit,29.0,27.0,27.0,25.0,23.0,29.0,174.0,21.0,34.0,22.0,42.0,37.0,42
OPM %,95.0,86.0,95.0,94.0,89.0,89.0,97.0,81.0,87.0,78.0,86.0,85.0,86
Other Income,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,7.0,5.0,1.0,6.0,2
Interest,18.0,16.0,13.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,1.0,4.0,2
Depreciation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
Profit before tax,12.0,11.0,15.0,16.0,15.0,23.0,171.0,25.0,40.0,27.0,41.0,38.0,41
Tax %,14.0,21.0,17.0,21.0,11.0,15.0,20.0,18.0,11.0,23.0,19.0,24.0,
Net Profit,11.0,9.0,12.0,12.0,13.0,19.0,136.0,20.0,36.0,21.0,33.0,29.0,30
EPS in Rs,9.99,8.22,11.22,11.59,12.61,17.97,127.69,18.87,33.22,19.16,31.15,26.5,27.73
