,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,48.0,65.0,69.0,90.0,101.0,123.0,136.0,178.0,183.0,214.0,235.0,266.0,301
Expenses,30.0,43.0,44.0,64.0,67.0,82.0,89.0,110.0,128.0,146.0,175.0,215.0,243
Operating Profit,19.0,22.0,24.0,25.0,34.0,41.0,47.0,68.0,55.0,69.0,60.0,51.0,58
OPM %,39.0,34.0,36.0,28.0,34.0,33.0,35.0,38.0,30.0,32.0,26.0,19.0,19
Other Income,0.0,0.0,1.0,3.0,1.0,0.0,3.0,7.0,6.0,1.0,14.0,20.0,18
Interest,3.0,3.0,6.0,5.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,9.0,16
Depreciation,4.0,4.0,5.0,6.0,6.0,7.0,10.0,12.0,13.0,13.0,17.0,21.0,20
Profit before tax,12.0,14.0,13.0,18.0,25.0,31.0,36.0,57.0,41.0,50.0,54.0,40.0,40
Tax %,37.0,37.0,31.0,26.0,23.0,26.0,36.0,28.0,25.0,31.0,26.0,30.0,
Net Profit,7.0,9.0,9.0,13.0,19.0,23.0,23.0,41.0,31.0,35.0,39.0,28.0,29
EPS in Rs,8.95,10.89,11.11,15.99,22.57,27.68,30.12,48.87,34.29,40.47,46.22,31.3,30.19
