,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,116.0,83.0,298.0,288.0,254.0,308.0,36.0,113.0,42.0,125.0,94.0,100.0,111
Expenses,122.0,131.0,240.0,221.0,248.0,330.0,135.0,164.0,102.0,404.0,106.0,215.0,163
Operating Profit,-6.0,-48.0,57.0,67.0,6.0,-22.0,-99.0,-51.0,-60.0,-279.0,-12.0,-115.0,-53
OPM %,-5.0,-58.0,19.0,23.0,2.0,-7.0,-273.0,-45.0,-144.0,-224.0,-12.0,-115.0,-48
Other Income,14.0,-10.0,3.0,3.0,8.0,7.0,-16.0,-17.0,-618.0,283.0,41.0,108.0,182
Interest,1.0,77.0,30.0,29.0,50.0,111.0,140.0,96.0,96.0,131.0,92.0,62.0,29
Depreciation,2.0,2.0,2.0,1.0,14.0,14.0,13.0,0.0,2.0,0.0,0.0,0.0,0
Profit before tax,5.0,-137.0,29.0,39.0,-51.0,-140.0,-267.0,-165.0,-776.0,-127.0,-62.0,-69.0,100
Tax %,50.0,-4.0,20.0,21.0,0.0,-1.0,4.0,-1.0,7.0,-62.0,-5.0,-8.0,
Net Profit,2.0,-145.0,5.0,2.0,-73.0,-142.0,-256.0,-166.0,-719.0,-205.0,-65.0,-75.0,96
EPS in Rs,0.02,-9.74,0.36,0.16,-4.99,-9.71,-17.57,-11.35,-49.3,-14.07,-4.48,-5.12,6.57
