,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.24,0.15,0.37,0.48,0.44,0.95,2.02,3.24,2.76,1.22,2.4,2.85,3.46
Expenses,0.22,0.92,0.26,0.81,0.17,0.24,0.56,0.66,2.35,0.95,2.04,1.76,2.55
Operating Profit,0.02,-0.77,0.11,-0.33,0.27,0.71,1.46,2.58,0.41,0.27,0.36,1.09,0.91
OPM %,8.33,-513.33,29.73,-68.75,61.36,74.74,72.28,79.63,14.86,22.13,15.0,38.25,26.30
Other Income,0.0,0.0,0.0,0.0,0.18,0.28,0.07,0.0,0.0,0.0,0.08,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.68,1.58,0.26,0.05,0.03,0.34,1.02
Depreciation,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00
Profit before tax,0.01,-0.78,0.1,-0.35,0.43,0.96,0.83,0.99,0.14,0.21,0.4,0.74,-0.11
Tax %,0.0,-1.28,50.0,-8.57,16.28,22.92,25.3,27.27,21.43,42.86,25.0,25.68,
Net Profit,0.0,-0.79,0.04,-0.38,0.37,0.75,0.62,0.72,0.11,0.12,0.3,0.56,-0.08
EPS in Rs,0.0,-0.21,0.01,-0.05,0.04,0.09,0.06,0.07,0.01,0.01,0.03,0.06,-0.01
