,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2400.0,2766.0,3013.0,3636.0,3111.0,2947.0,324.0,182.0,16.0,0,4.0,229.0,466
Expenses,2089.0,2408.0,2689.0,3325.0,3024.0,2926.0,3479.0,841.0,828.0,254,41.0,229.0,450
Operating Profit,310.0,359.0,324.0,311.0,87.0,21.0,-3154.0,-658.0,-812.0,-254,-36.0,-0.0,17
OPM %,13.0,13.0,11.0,9.0,3.0,1.0,-973.0,-361.0,-4948.0,,-826.0,-0.0,4
Other Income,5.0,8.0,5.0,28.0,55.0,55.0,3.0,6.0,0.0,0,1.0,2.0,4
Interest,138.0,201.0,238.0,319.0,485.0,671.0,1021.0,1106.0,1501.0,1495,0.0,0.0,1
Depreciation,21.0,25.0,36.0,40.0,53.0,54.0,29.0,27.0,16.0,10,7.0,5.0,7
Profit before tax,156.0,141.0,55.0,-20.0,-395.0,-649.0,-4201.0,-1785.0,-2329.0,-1759,-42.0,-4.0,14
Tax %,36.0,31.0,32.0,52.0,-0.0,-9.0,0.0,0.0,0.0,0,0.0,0.0,
Net Profit,100.0,98.0,38.0,-9.0,-396.0,-704.0,-4201.0,-1785.0,-2329.0,-1759,-42.0,-4.0,14
EPS in Rs,12.15,11.73,4.59,-1.14,-36.15,-64.31,-383.52,-162.91,-212.63,-160.57,-0.67,-0.06,0.22
