,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,191.0,180.0,223.0,271.0,299.0,276.0,268.0,245.0,220.0,276.0,406.0,670.0,701
Expenses,179.0,164.0,200.0,242.0,261.0,246.0,240.0,224.0,208.0,235.0,351.0,596.0,631
Operating Profit,12.0,16.0,23.0,30.0,38.0,30.0,28.0,21.0,13.0,41.0,55.0,74.0,69
OPM %,6.0,9.0,10.0,11.0,13.0,11.0,10.0,8.0,6.0,15.0,13.0,11.0,10
Other Income,6.0,5.0,2.0,9.0,4.0,2.0,3.0,20.0,3.0,3.0,2.0,3.0,5
Interest,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,9.0,10
Depreciation,5.0,6.0,6.0,8.0,9.0,7.0,8.0,7.0,8.0,10.0,11.0,14.0,15
Profit before tax,13.0,13.0,17.0,27.0,32.0,23.0,21.0,31.0,6.0,31.0,43.0,55.0,49
Tax %,21.0,15.0,19.0,17.0,29.0,10.0,6.0,21.0,-19.0,23.0,31.0,31.0,
Net Profit,10.0,11.0,14.0,22.0,22.0,21.0,20.0,24.0,7.0,24.0,30.0,38.0,35
EPS in Rs,3.14,3.4,4.45,7.02,7.04,6.51,6.31,7.67,2.34,7.58,9.37,11.34,10.65
