,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.21,5.49,2.94,0.65,0.00,0.65,0.00,0.01,0.00,0.00,0.00,0.00,0.0
Expenses,2.49,2.41,2.66,1.24,2.50,1.2,1.31,60.7,1.14,1.07,0.88,1.17,1.01
Operating Profit,3.72,3.08,0.28,-0.59,-2.50,-0.55,-1.31,-60.69,-1.14,-1.07,-0.88,-1.17,-1.01
OPM %,59.9,56.1,9.52,-90.77,,-84.62,,-606900.0,,,,,
Other Income,0.42,0.36,0.1,1.57,0.43,0.0,0.21,0.06,0.00,0.30,0.02,0.87,0.01
Interest,4.15,3.57,3.39,3.18,1.30,1.23,0.46,0.0,0.00,0.00,0.00,0.30,0.30000000000000004
Depreciation,0.08,0.08,0.05,0.05,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.0
Profit before tax,-0.09,-0.21,-3.06,-2.25,-3.39,-1.8,-1.57,-60.64,-1.15,-0.78,-0.87,-0.60,-1.3
Tax %,-11.11,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.00,-148.33,
Net Profit,-0.1,-0.2,-3.06,-2.25,-3.39,-1.8,-1.57,-60.64,-1.15,-0.78,-0.87,-1.50,-2.2
EPS in Rs,-0.2,-0.4,-6.12,-4.5,-6.78,-3.6,-3.14,-121.28,-2.30,-1.56,-1.74,-3.00,-4.4
