,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1120.0,980.0,833.0,1095.0,1256.0,1292.0,1738.0,2135.0,1129.0,1079.0,1718.0,2325.0,2408
Expenses,1015.0,895.0,785.0,1001.0,1092.0,1091.0,1499.0,1856.0,1013.0,945.0,1491.0,2063.0,2110
Operating Profit,104.0,86.0,49.0,95.0,164.0,201.0,239.0,279.0,116.0,134.0,227.0,262.0,297
OPM %,9.0,9.0,6.0,9.0,13.0,16.0,14.0,13.0,10.0,12.0,13.0,11.0,12
Other Income,-2.0,2.0,18.0,2.0,7.0,6.0,9.0,11.0,15.0,10.0,5.0,12.0,6
Interest,19.0,27.0,24.0,18.0,20.0,14.0,20.0,28.0,18.0,7.0,4.0,3.0,3
Depreciation,32.0,29.0,26.0,31.0,45.0,48.0,41.0,46.0,41.0,36.0,37.0,41.0,43
Profit before tax,51.0,32.0,17.0,47.0,105.0,145.0,186.0,216.0,72.0,101.0,191.0,229.0,258
Tax %,18.0,14.0,17.0,38.0,32.0,28.0,33.0,36.0,33.0,28.0,26.0,27.0,
Net Profit,42.0,28.0,14.0,29.0,72.0,105.0,125.0,137.0,48.0,73.0,141.0,168.0,189
EPS in Rs,1.07,0.7,0.35,0.74,1.8,2.63,3.14,3.45,1.2,1.83,3.53,4.22,4.75
