,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,17.0,20.57,18.12,20.23,17.32,16.63,16.37,13.56,15.97,13.3,12.53,11.7,11.75
Expenses,15.03,16.91,16.02,16.15,13.55,17.55,29.96,16.08,18.62,17.63,15.28,15.93,16.97
Operating Profit,1.97,3.66,2.1,4.08,3.77,-0.92,-13.59,-2.52,-2.65,-4.33,-2.75,-4.23,-5.22
OPM %,11.59,17.79,11.59,20.17,21.77,-5.53,-83.02,-18.58,-16.59,-32.56,-21.95,-36.15,-44.43
Other Income,1.48,0.17,0.08,0.8,0.46,0.32,0.29,0.37,0.36,0.36,0.06,3.5,3.52
Interest,0.66,0.2,3.36,5.77,6.87,7.89,0.32,0.06,0.09,0.12,0.23,0.35,0.40
Depreciation,0.95,1.63,4.71,6.99,6.67,6.44,6.78,7.97,3.6,4.54,0.82,0.67,0.70
Profit before tax,1.84,2.0,-5.89,-7.88,-9.31,-14.93,-20.4,-10.18,-5.98,-8.63,-3.74,-1.75,-2.80
Tax %,34.24,35.5,-15.79,-2.79,-1.5,1.14,-0.05,0.49,0.84,0.0,0.0,0.0,
Net Profit,1.22,1.29,-6.82,-8.11,-9.44,-14.76,-20.41,-10.13,-5.93,-8.63,-3.74,-1.75,-2.80
EPS in Rs,1.01,1.07,-5.67,-6.75,-7.85,-12.28,-16.98,-8.43,-4.93,-7.18,-3.11,-1.46,-2.33
