,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.9,49.6,51.56,71.69,80.0,104.06,105.13,114.2,109.78,41.54,25.88,19.67,17.89
Expenses,43.1,45.82,46.48,65.95,74.98,93.48,95.05,105.77,102.52,52.81,38.7,28.6,24.09
Operating Profit,3.8,3.78,5.08,5.74,5.02,10.58,10.08,8.43,7.26,-11.27,-12.82,-8.93,-6.20
OPM %,8.1,7.62,9.85,8.01,6.28,10.17,9.59,7.38,6.61,-27.13,-49.54,-45.4,-34.66
Other Income,0.07,0.27,0.41,0.12,0.24,0.26,0.17,1.32,0.29,0.14,0.17,0.55,0.38
Interest,2.5,2.95,4.51,4.21,3.25,3.78,3.65,3.68,4.1,5.49,4.56,0.19,0.13
Depreciation,0.68,0.77,0.95,0.96,0.85,0.72,1.06,1.24,2.32,3.03,2.1,1.67,0.97
Profit before tax,0.69,0.33,0.03,0.69,1.16,6.34,5.54,4.83,1.13,-19.65,-19.31,-10.24,-6.92
Tax %,31.88,33.33,33.33,33.33,35.34,28.39,35.74,14.08,34.51,26.01,27.6,18.07,
Net Profit,0.47,0.23,0.03,0.46,0.76,4.55,3.55,4.15,0.73,-14.54,-13.97,-8.38,-6.07
EPS in Rs,2.35,0.92,0.12,1.84,2.45,14.69,2.0,2.34,0.41,-8.21,-7.89,-4.73,-3.43
