,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,128.0,154.0,190.0,182.0,178.0,180.0,192.0,219.0,209.0,170.0,229.0,271.0,288
Expenses,114.0,138.0,172.0,164.0,157.0,158.0,168.0,194.0,185.0,150.0,202.0,241.0,257
Operating Profit,14.0,16.0,17.0,18.0,21.0,22.0,24.0,25.0,24.0,20.0,27.0,30.0,32
OPM %,11.0,10.0,9.0,10.0,12.0,12.0,13.0,12.0,11.0,12.0,12.0,11.0,11
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Interest,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5
Depreciation,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6
Profit before tax,7.0,8.0,9.0,10.0,14.0,15.0,17.0,16.0,15.0,11.0,18.0,20.0,22
Tax %,17.0,17.0,16.0,24.0,37.0,23.0,26.0,28.0,28.0,28.0,25.0,22.0,
Net Profit,6.0,6.0,7.0,8.0,9.0,11.0,12.0,11.0,11.0,8.0,13.0,16.0,17
EPS in Rs,0.75,0.81,0.92,0.98,1.1,1.45,1.59,1.46,1.36,1.03,1.71,2.06,2.16
