,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.2,0.22,0.1,0.08,0.31,0.12,0.09,0.03,0.35,0.08,0.13,0.16,0.41
Expenses,0.09,0.08,0.09,0.07,0.09,0.08,0.51,0.12,0.09,0.66,0.06,0.09,0.12
Operating Profit,0.11,0.14,0.01,0.01,0.22,0.04,-0.42,-0.09,0.26,-0.58,0.07,0.07,0.29
OPM %,55.0,63.64,10.0,12.5,70.97,33.33,-466.67,-300.0,74.29,-725.0,53.85,43.75,70.73
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.11,0.14,0.01,0.01,0.22,0.04,-0.41,-0.09,0.26,-0.58,0.07,0.07,0.29
Tax %,18.18,7.14,500.0,800.0,27.27,350.0,-19.51,0.0,7.69,-25.86,71.43,0.0,34.48
Net Profit,0.1,0.12,-0.04,-0.07,0.16,-0.1,-0.49,-0.09,0.22,-0.72,0.01,0.07,0.19
EPS in Rs,0.22,0.26,-0.09,-0.15,0.35,-0.22,-1.07,-0.2,0.48,-1.58,0.02,0.15,0.42
