,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.22,2.33,2.11,3.2,3.16,2.33,10.08,8.55,12.94,7.76,11.38,17.72
Expenses,0.0,0.21,2.24,1.99,3.11,3.0,2.21,9.86,8.31,12.6,7.21,10.37,16.45
Operating Profit,0.0,0.01,0.09,0.12,0.09,0.16,0.12,0.22,0.24,0.34,0.55,1.01,1.27
OPM %,,4.55,3.86,5.69,2.81,5.06,5.15,2.18,2.81,2.63,7.09,8.88,7.17
Other Income,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,-0.0,0.07,0.06,0.06,0.06,0.03
Interest,0.0,-0.0,-0.0,0.04,0.01,0.01,0.04,0.04,0.05,0.02,0.09,0.07,0.04
Depreciation,0.0,0.04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03,0.04
Profit before tax,0.0,-0.03,0.09,0.08,0.08,0.15,0.09,0.18,0.26,0.38,0.52,0.97,1.22
Tax %,,-0.0,-0.0,62.5,37.5,33.33,44.44,27.78,30.77,28.95,25.0,26.8,
Net Profit,0.0,-0.04,0.09,0.03,0.05,0.1,0.05,0.13,0.18,0.27,0.39,0.72,0.91
EPS in Rs,0.0,-2.0,4.5,1.5,0.28,0.27,0.14,0.27,0.2,0.17,0.24,0.44,0.56
