,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,98.0,103.0,104.0,98.0,97.0,95.0,91.0,88.0,65.0,73.0,89.0,97.0,96
Expenses,80.0,85.0,85.0,85.0,85.0,85.0,87.0,81.0,65.0,59.0,72.0,86.0,90
Operating Profit,19.0,19.0,19.0,14.0,12.0,9.0,4.0,7.0,0.0,14.0,17.0,11.0,6
OPM %,19.0,18.0,19.0,14.0,12.0,10.0,4.0,8.0,1.0,19.0,19.0,11.0,7
Other Income,4.0,3.0,4.0,3.0,3.0,4.0,-1.0,1.0,8.0,5.0,26.0,25.0,21
Interest,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2
Depreciation,10.0,11.0,12.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,5.0,6.0,6
Profit before tax,9.0,6.0,7.0,4.0,3.0,1.0,-8.0,-1.0,0.0,12.0,37.0,29.0,20
Tax %,26.0,19.0,23.0,-9.0,-13.0,-71.0,11.0,80.0,-469.0,9.0,11.0,18.0,
Net Profit,6.0,5.0,5.0,5.0,3.0,2.0,-7.0,-0.0,1.0,11.0,33.0,24.0,15
EPS in Rs,10.45,7.34,9.58,9.32,5.98,4.86,-12.39,-0.12,2.08,17.53,53.62,42.39,31.66
