,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.1,0.47,0.49,0.66,0.53,0.16,1.01,0.00,0.23,0.25,0.07,0.02
Expenses,0.19,0.18,0.37,0.4,0.54,38.57,10.33,0.29,0.17,0.21,0.16,0.19,0.27
Operating Profit,-0.19,-0.08,0.1,0.09,0.12,-38.04,-10.17,0.72,-0.17,0.02,0.09,-0.12,-0.25
OPM %,,-80.0,21.28,18.37,18.18,-7177.36,-6356.25,71.29,,8.7,36.0,-171.43,-1250.00
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Interest,0.00,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Depreciation,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Profit before tax,-0.19,-0.08,0.1,0.09,0.11,-38.04,-10.17,0.72,-0.17,0.02,0.09,-0.12,-0.25
Tax %,-26.32,-175.0,30.0,33.33,18.18,-0.11,0.0,0.0,-11.76,0.0,0.0,0.0,
Net Profit,-0.23,-0.22,0.07,0.06,0.09,-38.08,-10.17,0.72,-0.19,0.02,0.09,-0.12,-0.25
EPS in Rs,-0.16,-0.15,0.05,0.04,0.06,-26.65,-7.12,0.5,-0.13,0.01,0.06,-0.08,-0.18
