,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,354.0,382.0,416.0,483.0,519.0,528.0,578.0,628.0,646.0,476.0,599.0,725.0,751
Expenses,330.0,362.0,396.0,453.0,478.0,489.0,535.0,578.0,617.0,457.0,577.0,694.0,707
Operating Profit,24.0,20.0,20.0,30.0,40.0,38.0,43.0,50.0,28.0,19.0,22.0,31.0,43
OPM %,7.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,4.0,4.0,4.0,4.0,6
Other Income,5.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,9.0,28.0,42.0,643.0,55
Interest,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3
Depreciation,2.0,3.0,3.0,6.0,7.0,12.0,15.0,15.0,14.0,13.0,13.0,13.0,13
Profit before tax,24.0,22.0,20.0,26.0,36.0,29.0,30.0,39.0,19.0,32.0,48.0,657.0,82
Tax %,34.0,34.0,37.0,39.0,36.0,36.0,40.0,38.0,37.0,-44.0,13.0,3.0,
Net Profit,16.0,14.0,12.0,16.0,23.0,19.0,18.0,24.0,12.0,46.0,42.0,640.0,61
EPS in Rs,20.13,18.28,15.95,20.81,29.19,24.13,12.86,17.25,8.72,32.87,29.43,452.72,42.90
