,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,244,265,291,262,257,244,234,218,181,178,166,179,195
Borrowings,35,93,151,201,245,246,297,285,268,243,247,271,289
Other Liabilities,65,80,93,85,61,61,53,64,71,68,81,78,73
Total Liabilities,349,443,541,553,568,556,588,572,525,494,500,533,561
Fixed Assets,107,105,183,245,258,234,245,226,208,209,205,228,247
CWIP,4,2,27,22,38,30,29,31,33,21,17,22,4
Investments,3,3,2,1,1,7,9,8,4,13,19,29,34
Other Assets,235,334,329,284,271,284,306,308,281,252,260,255,277
Total Assets,349,443,541,553,568,556,588,572,525,494,500,533,561
