,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,-11,-11,-15,-1,3,0,4,10,12,10,10,49,69
Borrowings,11,12,11,16,14,13,12,12,12,16,27,29,25
Other Liabilities,8,12,31,30,32,28,16,5,7,7,9,13,11
Total Liabilities,19,23,37,56,61,51,42,37,42,44,56,100,114
Fixed Assets,3,2,2,2,3,5,4,4,3,4,3,3,3
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,9,9
Other Assets,16,21,35,53,58,46,38,34,38,40,53,89,102
Total Assets,19,23,37,56,61,51,42,37,42,44,56,100,114
