,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,127.0,108.0,87.0,80.0,88.0,83.0,100.0,132.0,101.0,92.0,130.0,116.0,116
Expenses,114.0,97.0,80.0,76.0,86.0,84.0,98.0,123.0,95.0,83.0,120.0,119.0,120
Operating Profit,13.0,11.0,7.0,4.0,2.0,-1.0,2.0,9.0,6.0,9.0,10.0,-3.0,-4
OPM %,10.0,10.0,8.0,5.0,3.0,-1.0,2.0,7.0,6.0,10.0,8.0,-3.0,-3
Other Income,2.0,2.0,11.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1
Interest,10.0,8.0,6.0,5.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,3
Depreciation,10.0,10.0,8.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5
Profit before tax,-5.0,-4.0,3.0,-0.0,-2.0,-2.0,-3.0,2.0,-1.0,3.0,3.0,-9.0,-10
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-5.0,-4.0,3.0,-0.0,-2.0,-2.0,-3.0,2.0,-1.0,3.0,3.0,-9.0,-10
EPS in Rs,-0.22,-0.18,0.13,-0.01,-0.1,-0.09,-0.13,0.09,-0.03,0.14,0.14,-0.39,-0.43
