,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1133.0,864.0,1161.0,1098.0,1390.0,1410.0,1895.0,2155.0,2051.0,1917.0,2746.0,3260.0,3121
Expenses,1238.0,876.0,1067.0,944.0,1173.0,1184.0,1617.0,1849.0,1765.0,1527.0,2366.0,3061.0,2864
Operating Profit,-105.0,-12.0,94.0,154.0,217.0,226.0,277.0,306.0,285.0,390.0,379.0,198.0,257
OPM %,-9.0,-1.0,8.0,14.0,16.0,16.0,15.0,14.0,14.0,20.0,14.0,6.0,8
Other Income,27.0,-6.0,-20.0,-0.0,1.0,1.0,20.0,8.0,16.0,8.0,47.0,14.0,13
Interest,31.0,20.0,27.0,34.0,47.0,39.0,48.0,44.0,35.0,25.0,26.0,34.0,40
Depreciation,16.0,16.0,16.0,13.0,33.0,36.0,49.0,58.0,65.0,67.0,62.0,77.0,84
Profit before tax,-125.0,-55.0,32.0,107.0,138.0,152.0,200.0,212.0,201.0,306.0,339.0,101.0,147
Tax %,28.0,0.0,-21.0,22.0,19.0,23.0,21.0,14.0,18.0,28.0,30.0,20.0,
Net Profit,-91.0,-55.0,39.0,84.0,112.0,116.0,159.0,182.0,166.0,220.0,237.0,81.0,114
EPS in Rs,-35.83,-21.57,15.26,33.08,44.4,45.89,62.95,64.76,59.09,69.61,75.2,25.51,36.02
