,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,181.0,157.0,182.0,171.0,170.0,149.0,145.0,156.0,175.0,119.0,210.0,350.0,325
Expenses,155.0,137.0,154.0,145.0,145.0,126.0,132.0,138.0,157.0,106.0,181.0,300.0,290
Operating Profit,26.0,20.0,28.0,26.0,25.0,23.0,13.0,18.0,18.0,13.0,28.0,50.0,36
OPM %,14.0,12.0,15.0,15.0,15.0,16.0,9.0,11.0,10.0,11.0,14.0,14.0,11
Other Income,3.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,5.0,7.0,1.0,-0.0,1
Interest,11.0,10.0,11.0,10.0,10.0,10.0,9.0,9.0,7.0,6.0,8.0,10.0,11
Depreciation,8.0,8.0,9.0,11.0,12.0,12.0,10.0,10.0,10.0,9.0,11.0,14.0,14
Profit before tax,10.0,2.0,9.0,7.0,4.0,2.0,-2.0,-0.0,6.0,4.0,11.0,26.0,12
Tax %,37.0,30.0,34.0,22.0,38.0,17.0,66.0,155.0,13.0,25.0,23.0,27.0,
Net Profit,6.0,2.0,6.0,5.0,3.0,2.0,-1.0,0.0,5.0,3.0,8.0,19.0,9
EPS in Rs,3.39,0.83,3.21,2.8,1.4,1.05,-0.39,0.12,2.7,1.62,4.28,10.02,4.48
