,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,81.0,120.0,154.0,131.0,130.0,97.0,54.0,40.0,15.0,6.0,10.0,7.0,7
Expenses,17.0,26.0,52.0,50.0,53.0,41.0,59.0,25.0,56.0,-11.0,13.0,27.0,31
Operating Profit,64.0,93.0,103.0,81.0,77.0,56.0,-5.0,15.0,-41.0,17.0,-4.0,-20.0,-24
OPM %,79.0,78.0,67.0,62.0,59.0,58.0,-8.0,38.0,-277.0,271.0,-37.0,-296.0,-328
Other Income,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,9.0,7.0,2.0,2
Interest,49.0,73.0,78.0,72.0,68.0,55.0,34.0,20.0,8.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,14.0,20.0,24.0,9.0,9.0,1.0,-34.0,-4.0,-48.0,26.0,2.0,-20.0,-23
Tax %,34.0,35.0,34.0,37.0,39.0,74.0,10.0,-169.0,23.0,31.0,6.0,-44.0,
Net Profit,9.0,13.0,16.0,5.0,5.0,0.0,-30.0,-9.0,-37.0,18.0,2.0,-28.0,-30
EPS in Rs,7.37,9.77,8.72,2.93,2.94,0.19,-16.57,-5.12,-20.36,9.69,1.24,-15.33,-16.34
