,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,246.0,226.0,243.0,259.0,275.0,318.0,307.0,345.0,354.0,370.0,469.0,509.0,458
Expenses,223.0,220.0,240.0,256.0,262.0,292.0,286.0,318.0,324.0,330.0,405.0,434.0,392
Operating Profit,23.0,6.0,3.0,3.0,14.0,26.0,21.0,27.0,30.0,40.0,64.0,74.0,66
OPM %,9.0,3.0,1.0,1.0,5.0,8.0,7.0,8.0,8.0,11.0,14.0,15.0,14
Other Income,44.0,9.0,6.0,5.0,2.0,4.0,27.0,8.0,1.0,2.0,2.0,4.0,6
Interest,10.0,11.0,12.0,13.0,22.0,25.0,21.0,20.0,19.0,17.0,13.0,8.0,7
Depreciation,12.0,11.0,11.0,14.0,18.0,17.0,16.0,13.0,12.0,12.0,12.0,12.0,12
Profit before tax,44.0,-7.0,-15.0,-19.0,-25.0,-12.0,11.0,2.0,0.0,13.0,41.0,59.0,55
Tax %,24.0,43.0,31.0,26.0,-41.0,-1.0,0.0,2.0,2.0,38.0,-11.0,23.0,
Net Profit,34.0,-4.0,-10.0,-14.0,-35.0,-12.0,10.0,2.0,0.0,8.0,45.0,45.0,32
EPS in Rs,19.64,-2.35,-5.94,-7.93,-20.07,-7.03,5.93,1.31,0.23,4.72,25.38,24.91,16.78
