,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,30.0,40.0,45.0,47.0,53.0,68.0,71.0,75.0,97.0,128.0,131.0,124
Expenses,25.0,27.0,34.0,39.0,40.0,45.0,57.0,62.0,63.0,81.0,112.0,115.0,108
Operating Profit,4.0,3.0,5.0,6.0,7.0,8.0,10.0,10.0,12.0,17.0,16.0,16.0,16
OPM %,13.0,10.0,13.0,13.0,15.0,15.0,15.0,14.0,16.0,17.0,12.0,12.0,13
Other Income,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
Interest,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
Depreciation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2
Profit before tax,3.0,0.0,2.0,4.0,5.0,6.0,8.0,7.0,10.0,16.0,14.0,14.0,13
Tax %,29.0,98.0,39.0,33.0,36.0,31.0,37.0,33.0,23.0,35.0,35.0,38.0,
Net Profit,2.0,0.0,2.0,2.0,3.0,4.0,5.0,5.0,8.0,11.0,9.0,8.0,8
EPS in Rs,3.57,0.02,3.02,4.94,6.29,7.58,9.68,9.68,15.18,21.21,18.39,16.99,16.91
