,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4270.0,5132.0,5762.0,5751.0,5749.0,5861.0,7518.0,9111.0,5976.0,6099.0,6130.0,6282.0,6498
Expenses,3379.0,4134.0,4763.0,5141.0,4493.0,4510.0,5995.0,7367.0,4428.0,4695.0,4980.0,5503.0,5724
Operating Profit,891.0,999.0,999.0,610.0,1256.0,1352.0,1522.0,1744.0,1548.0,1403.0,1150.0,779.0,773
OPM %,21.0,19.0,17.0,11.0,22.0,23.0,20.0,19.0,26.0,23.0,19.0,12.0,12
Other Income,-318.0,-93.0,-173.0,86.0,4.0,19.0,36.0,-249.0,225.0,263.0,8.0,-9.0,58
Interest,238.0,311.0,337.0,368.0,371.0,341.0,284.0,220.0,200.0,184.0,145.0,188.0,234
Depreciation,221.0,254.0,281.0,288.0,347.0,291.0,415.0,371.0,340.0,349.0,382.0,554.0,552
Profit before tax,114.0,341.0,207.0,40.0,542.0,738.0,859.0,904.0,1233.0,1133.0,630.0,28.0,46
Tax %,60.0,45.0,34.0,200.0,29.0,22.0,26.0,36.0,27.0,26.0,34.0,334.0,
Net Profit,46.0,189.0,138.0,-40.0,387.0,575.0,634.0,577.0,898.0,836.0,413.0,-65.0,-48
EPS in Rs,0.91,9.59,6.84,-3.63,24.6,36.14,40.35,36.06,56.39,52.47,25.98,-3.83,-2.81
