,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1591.0,1771.0,1580.0,1635.0,1657.0,1311.0,1528.0,1452.0,1600.0,1553.0,1678.0,1587.0,1680.0
Expenses,1242.0,1282.0,1205.0,1269.0,1319.0,1116.0,1280.0,1259.0,1384.0,1408.0,1459.0,1419.0,1438.0
Operating Profit,350.0,490.0,375.0,365.0,338.0,194.0,247.0,192.0,216.0,144.0,219.0,168.0,242.0
OPM %,22.0,28.0,24.0,22.0,20.0,15.0,16.0,13.0,14.0,9.0,13.0,11.0,14.0
Other Income,81.0,84.0,52.0,4.0,4.0,6.0,-2.0,11.0,-44.0,9.0,21.0,9.0,19.0
Interest,46.0,46.0,43.0,35.0,35.0,37.0,40.0,40.0,42.0,51.0,56.0,62.0,66.0
Depreciation,85.0,96.0,86.0,88.0,100.0,93.0,101.0,95.0,94.0,94.0,271.0,90.0,97.0
Profit before tax,299.0,431.0,297.0,247.0,208.0,70.0,106.0,69.0,36.0,9.0,-86.0,25.0,98.0
Tax %,25.0,28.0,28.0,35.0,31.0,28.0,44.0,32.0,87.0,284.0,-16.0,76.0,37.0
Net Profit,224.0,310.0,214.0,160.0,143.0,51.0,59.0,47.0,5.0,-16.0,-100.0,6.0,62.0
EPS in Rs,14.06,19.46,13.43,10.08,8.97,3.2,3.74,2.96,0.34,-0.98,-6.15,0.4,3.92
