,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.0
Expenses,0.21,0.04,0.06,0.07,0.21,0.11,0.13,0.20,0.26,0.18,0.09,0.06,0.09
Operating Profit,-0.21,-0.04,-0.06,-0.07,-0.21,-0.11,-0.13,-0.20,-0.26,-0.18,-0.10,-0.06,-0.09
OPM %,,,,,,,,,,,,,
Other Income,-1.05,0.00,0.00,-1.67,6.14,0.00,3.58,0.00,0.00,0.00,0.00,0.00,0.0
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.42,0.00,0.00,0.00,0.0
Depreciation,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-1.38,-0.16,-0.18,-1.85,5.82,-0.22,3.32,-0.20,-0.68,-0.18,-0.10,-0.06,-0.09
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Net Profit,-1.38,-0.16,-0.18,-1.85,5.81,-0.22,3.32,-0.20,-0.68,-0.18,-0.10,-0.06,-0.09
EPS in Rs,-1.92,-0.22,-0.25,-2.57,8.07,-0.31,4.61,-0.28,-0.94,-0.25,-0.14,-0.08,-0.12
