,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.07,0.08,0.05,0.05,3.28,1.74,6.4,3.14,0.24,0.27,1.2,3.78,3.44
Expenses,0.08,0.19,0.09,0.13,3.37,1.96,6.6,3.44,0.55,0.57,1.5,4.04,3.68
Operating Profit,-0.01,-0.11,-0.04,-0.08,-0.09,-0.22,-0.2,-0.3,-0.31,-0.3,-0.3,-0.26,-0.24
OPM %,-14.29,-137.5,-80.0,-160.0,-2.74,-12.64,-3.12,-9.55,-129.17,-111.11,-25.0,-6.88,-6.98
Other Income,0.03,0.02,0.02,0.09,2.9,0.06,0.11,0.05,0.09,0.02,0.4,0.97,0.72
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
Profit before tax,0.02,-0.09,-0.02,0.01,2.81,-0.19,-0.11,-0.27,-0.24,-0.3,0.08,0.69,0.48
Tax %,0.0,0.0,0.0,0.0,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.02,-0.09,-0.02,0.01,2.27,-0.18,-0.1,-0.26,-0.24,-0.3,0.09,0.69,0.39
EPS in Rs,0.04,-0.18,-0.04,0.02,4.54,-0.36,-0.2,-0.52,-0.48,-0.6,0.18,1.38,0.78
