,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2011.0,2485.0,3113.0,3674.0,4905.0,5688.0,6401.0,7357.0,8344.0,8865.0,10634.0,11599.0,12351
Expenses,1645.0,2123.0,2700.0,3248.0,4038.0,4687.0,5392.0,6237.0,6868.0,6920.0,8580.0,9977.0,10263
Operating Profit,366.0,362.0,413.0,427.0,866.0,1001.0,1009.0,1120.0,1476.0,1945.0,2054.0,1622.0,2088
OPM %,18.0,15.0,13.0,12.0,18.0,18.0,16.0,15.0,18.0,22.0,19.0,14.0,17
Other Income,154.0,167.0,162.0,176.0,227.0,110.0,115.0,82.0,102.0,230.0,146.0,101.0,82
Interest,58.0,88.0,93.0,81.0,71.0,45.0,55.0,55.0,65.0,59.0,52.0,107.0,116
Depreciation,29.0,40.0,52.0,71.0,93.0,101.0,143.0,193.0,253.0,275.0,304.0,310.0,303
Profit before tax,433.0,402.0,430.0,451.0,928.0,965.0,926.0,955.0,1260.0,1842.0,1844.0,1305.0,1751
Tax %,6.0,4.0,-1.0,13.0,19.0,6.0,31.0,19.0,9.0,12.0,9.0,23.0,
Net Profit,407.0,384.0,435.0,392.0,752.0,905.0,638.0,774.0,1149.0,1618.0,1680.0,1007.0,1430
EPS in Rs,340.02,321.01,364.1,32.75,62.02,74.61,52.77,63.61,94.26,132.57,137.63,82.31,119.85
