,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,503.0,516.0,541.0,631.0,673.0,702.0,768.0,816.0,849.0,939.0,1156.0,1246.0,1147
Expenses,473.0,477.0,490.0,560.0,584.0,606.0,665.0,725.0,756.0,866.0,1054.0,1111.0,1018
Operating Profit,31.0,38.0,52.0,70.0,88.0,96.0,103.0,91.0,93.0,73.0,103.0,135.0,129
OPM %,6.0,7.0,10.0,11.0,13.0,14.0,13.0,11.0,11.0,8.0,9.0,11.0,11
Other Income,52.0,7.0,-5.0,11.0,11.0,16.0,15.0,14.0,20.0,15.0,17.0,2.0,10
Interest,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,10.0,14.0,18.0,21.0,24.0,23.0,23.0,21.0,22.0,20.0,19.0,21.0,21
Profit before tax,73.0,31.0,29.0,59.0,75.0,88.0,94.0,83.0,90.0,66.0,100.0,115.0,117
Tax %,29.0,34.0,35.0,34.0,35.0,34.0,35.0,35.0,26.0,26.0,26.0,26.0,
Net Profit,52.0,21.0,19.0,39.0,49.0,58.0,61.0,54.0,67.0,49.0,75.0,85.0,86
EPS in Rs,50.95,20.31,18.52,38.08,48.14,56.96,60.54,53.39,65.58,47.98,73.48,83.89,84.64
