,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,193.0,222.0,236.0,242.0,279.0,294.0,344.0,330.0,376.0,389.0,440.0,513.0,550
Expenses,175.0,206.0,224.0,228.0,256.0,274.0,306.0,296.0,315.0,318.0,353.0,408.0,436
Operating Profit,18.0,16.0,12.0,14.0,23.0,20.0,38.0,34.0,60.0,71.0,87.0,104.0,115
OPM %,9.0,7.0,5.0,6.0,8.0,7.0,11.0,10.0,16.0,18.0,20.0,20.0,21
Other Income,1.0,2.0,66.0,1.0,1.0,18.0,1.0,1.0,-5.0,1.0,3.0,4.0,6
Interest,7.0,7.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,1.0,1.0,0
Depreciation,10.0,10.0,11.0,11.0,10.0,11.0,14.0,15.0,16.0,16.0,16.0,16.0,16
Profit before tax,2.0,1.0,65.0,1.0,12.0,23.0,20.0,15.0,36.0,54.0,73.0,92.0,104
Tax %,51.0,-717.0,18.0,0.0,0.0,10.0,34.0,28.0,20.0,25.0,30.0,26.0,
Net Profit,1.0,4.0,53.0,1.0,12.0,21.0,13.0,11.0,29.0,40.0,51.0,68.0,77
EPS in Rs,0.51,2.67,32.29,0.6,7.03,12.7,8.13,6.54,17.54,24.19,31.13,40.9,46.81
