,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.21,10.0,7.57,6.16,3.64,2.91,1.38,20.13,2.53,0.00,2.67,23.51,11.56
Expenses,14.63,10.07,7.76,6.08,3.8,3.12,2.19,20.19,2.86,0.34,2.65,23.51,11.74
Operating Profit,0.58,-0.07,-0.19,0.08,-0.16,-0.21,-0.81,-0.06,-0.33,-0.34,0.02,0.00,-0.18
OPM %,3.81,-0.7,-2.51,1.3,-4.4,-7.22,-58.7,-0.3,-13.04,,0.75,0.00,-1.56
Other Income,0.22,0.1,0.16,0.28,0.32,-0.22,1.37,-0.71,0.01,0.35,0.0,0.00,0.00
Interest,0.12,0.04,0.02,0.0,0.01,0.0,0.0,0.1,0.01,0.00,0.0,0.00,0.00
Depreciation,0.28,0.23,0.2,0.15,0.14,0.14,0.06,0.03,0.0,0.00,0.0,0.00,0.00
Profit before tax,0.4,-0.24,-0.25,0.21,0.01,-0.57,0.5,-0.9,-0.33,0.01,0.02,0.00,-0.18
Tax %,35.0,33.33,24.0,33.33,100.0,1.75,60.0,-28.89,0.0,0.00,0.0,,
Net Profit,0.26,-0.16,-0.18,0.14,0.0,-0.56,0.2,-1.15,-0.33,0.01,0.01,0.00,-0.19
EPS in Rs,0.88,-0.54,-0.61,0.47,0.0,-1.89,0.67,-3.5,-1.0,0.03,0.03,0.00,-0.57
