,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,237.0,275.0,259.0,264.0,301.0,392.0,364.0,339.0,278.0,354.0,369.0,348.0,231.0
Expenses,140.0,138.0,165.0,149.0,179.0,206.0,207.0,188.0,179.0,207.0,200.0,181.0,133.0
Operating Profit,98.0,137.0,94.0,115.0,122.0,186.0,157.0,151.0,100.0,147.0,169.0,167.0,98.0
OPM %,41.0,50.0,36.0,43.0,40.0,48.0,43.0,45.0,36.0,41.0,46.0,48.0,42.0
Other Income,9.0,21.0,22.0,29.0,22.0,65.0,17.0,11.0,11.0,13.0,11.0,11.0,20.0
Interest,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0
Depreciation,8.0,9.0,8.0,9.0,9.0,11.0,10.0,12.0,12.0,12.0,12.0,13.0,12.0
Profit before tax,97.0,148.0,105.0,133.0,134.0,239.0,161.0,149.0,98.0,146.0,166.0,164.0,105.0
Tax %,24.0,23.0,21.0,21.0,28.0,33.0,43.0,28.0,27.0,26.0,25.0,26.0,25.0
Net Profit,74.0,114.0,83.0,105.0,97.0,160.0,92.0,108.0,72.0,108.0,124.0,121.0,80.0
EPS in Rs,2.91,4.46,3.27,4.13,3.81,6.29,3.6,4.22,2.83,4.23,4.87,4.74,3.13
