,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.09,2.44,-2.40,0.00,0.12,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.14
Expenses,8.02,2.66,-2.20,0.19,0.25,0.12,0.10,0.18,0.18,0.17,0.16,0.18,0.14
Operating Profit,0.07,-0.22,-0.20,-0.19,-0.13,-0.12,-0.10,-0.18,-0.18,-0.17,-0.16,-0.18,0.0
OPM %,0.87,-9.02,,,-108.33,,,14.29,5.0,5.56,11.11,10.0,
Other Income,0.01,0.3,0.29,0.28,0.24,0.22,0.19,0.21,0.2,0.18,0.18,0.2,0.0
Interest,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.08,0.08,0.09,0.09,0.11,0.10,0.09,0.03,0.02,0.01,0.02,0.02,0.0
Tax %,25.0,12.5,22.22,22.22,36.36,30.00,33.33,33.33,0.0,0.0,0.0,0.0,
Net Profit,0.05,0.08,0.07,0.07,0.07,0.07,0.06,0.02,0.02,0.01,0.02,0.02,0.0
EPS in Rs,0.1,0.09,0.08,0.08,0.08,0.08,0.07,0.02,0.02,0.01,0.02,0.02,0.0
