,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,15,15,15,15,15,15
Reserves,11,13,13,14,16,19,24,33,41,45,46,46,40
Borrowings,7,11,11,12,16,18,16,23,34,39,45,45,52
Other Liabilities,4,5,6,8,10,13,12,15,16,17,23,26,26
Total Liabilities,37,43,45,49,57,65,67,86,106,116,129,131,133
Fixed Assets,15,21,21,24,34,43,52,52,74,82,80,74,71
CWIP,5,3,6,6,7,6,1,14,3,7,16,19,24
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,17,19,18,19,16,17,15,20,29,28,33,38,38
Total Assets,37,43,45,49,57,65,67,86,106,116,129,131,133
