,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1392.0,1301.0,1736.0,2641.0,2959.0,2320.0,4503.0,4944.0,3271.0,1521.0,1445.0,587.0,533
Expenses,1015.0,851.0,1225.0,2030.0,2062.0,1667.0,1197.0,3897.0,2472.0,1341.0,1446.0,942.0,1214
Operating Profit,377.0,449.0,511.0,611.0,898.0,653.0,3306.0,1047.0,799.0,180.0,-1.0,-356.0,-681
OPM %,27.0,35.0,29.0,23.0,30.0,28.0,73.0,21.0,24.0,12.0,-0.0,-61.0,-128
Other Income,95.0,46.0,64.0,95.0,137.0,518.0,229.0,278.0,90.0,140.0,96.0,-167.0,-602
Interest,229.0,227.0,220.0,336.0,501.0,561.0,744.0,464.0,481.0,228.0,110.0,28.0,7
Depreciation,21.0,20.0,21.0,20.0,69.0,71.0,97.0,17.0,31.0,17.0,12.0,12.0,11
Profit before tax,222.0,248.0,334.0,351.0,464.0,539.0,2694.0,844.0,378.0,75.0,-27.0,-563.0,-1302
Tax %,29.0,37.0,39.0,23.0,31.0,34.0,12.0,40.0,68.0,94.0,-409.0,-8.0,
Net Profit,158.0,156.0,203.0,271.0,321.0,357.0,2360.0,504.0,121.0,5.0,-137.0,-608.0,-1310
EPS in Rs,3.5,4.11,5.28,5.84,6.41,8.3,49.99,11.19,2.65,0.09,-3.0,-11.23,-24.20
