,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0,967.0,1011.0,1087.0,1332.0,1706.0,1644.0,1652.0,2192.0,2999.0,3187
Expenses,0.0,0.0,0,838.0,852.0,909.0,1097.0,1423.0,1357.0,1387.0,1906.0,2656.0,2816
Operating Profit,0.0,0.0,-0,129.0,159.0,178.0,236.0,283.0,287.0,265.0,286.0,343.0,371
OPM %,,,,13.0,16.0,16.0,18.0,17.0,17.0,16.0,13.0,11.0,12
Other Income,0.0,0.0,0,9.0,18.0,20.0,26.0,29.0,35.0,52.0,44.0,47.0,59
Interest,0.0,0.0,0,18.0,18.0,10.0,9.0,15.0,25.0,15.0,10.0,38.0,29
Depreciation,0.0,0.0,0,5.0,6.0,7.0,10.0,22.0,33.0,34.0,36.0,40.0,42
Profit before tax,0.0,0.0,-0,116.0,153.0,181.0,243.0,275.0,265.0,269.0,284.0,313.0,359
Tax %,,,0,33.0,35.0,35.0,35.0,35.0,23.0,26.0,26.0,26.0,
Net Profit,0.0,0.0,-0,77.0,100.0,118.0,159.0,178.0,203.0,200.0,211.0,232.0,267
EPS in Rs,0.0,0.0,-2.00,15.62,20.24,23.69,31.9,35.7,40.42,39.77,41.86,47.39,54.39
