,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.8,1.1,2.21,2.21,10.16,10.16,10.16,10.16,10.16,10.16
Reserves,1.0,1.31,1.88,1.69,5.14,5.73,8.19,2.93,4.85,6.87,9.4,10.79,11.45
Borrowings,0.37,0.36,0.47,0.0,0.0,6.39,7.64,6.33,7.25,4.93,7.03,6.45,5.61
Other Liabilities,0.3,0.33,0.62,1.04,0.6000000000000001,0.55,1.13,1.99,2.02,1.92,2.09,2.4,2.98
Total Liabilities,1.6800000000000002,2.01,2.98,3.53,6.84,14.88,19.17,21.41,24.28,23.88,28.68,29.8,30.2
Fixed Assets,1.4,1.37,1.43,2.86,3.34,13.43,14.54,16.19,16.59,14.34,14.55,22.51,23.34
CWIP,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.39,0.65,0.79,8.89,0.95,0.01
Investments,0.0,0.0,0.0,0.01,2.59,0.07,1.06,1.06,1.06,1.06,1.06,1.06,1.06
Other Assets,0.28,0.64,1.55,0.65,0.91,1.38,3.5700000000000003,3.77,5.98,7.69,4.18,5.28,5.79
Total Assets,1.6800000000000002,2.01,2.98,3.53,6.84,14.88,19.17,21.41,24.28,23.88,28.68,29.8,30.2
