,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,60.0,69.0,76.0,85.0,94.0,103.0,115.0,123.0,119.0,109.0,124.0,137.0,137
Expenses,50.0,59.0,65.0,70.0,77.0,84.0,91.0,98.0,99.0,89.0,97.0,106.0,107
Operating Profit,9.0,10.0,12.0,15.0,16.0,20.0,24.0,25.0,20.0,20.0,27.0,30.0,31
OPM %,16.0,15.0,15.0,18.0,18.0,19.0,21.0,20.0,17.0,18.0,22.0,22.0,22
Other Income,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5
Interest,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2
Profit before tax,9.0,9.0,10.0,14.0,17.0,20.0,25.0,27.0,21.0,22.0,30.0,33.0,33
Tax %,30.0,30.0,27.0,33.0,36.0,34.0,32.0,26.0,30.0,24.0,25.0,25.0,
Net Profit,6.0,6.0,8.0,10.0,11.0,14.0,17.0,20.0,15.0,16.0,22.0,25.0,24
EPS in Rs,12.91,13.38,16.15,20.76,23.19,29.06,37.5,43.14,32.4,35.95,48.59,55.76,54.98
