,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,344.0,296.0,292.0,188.0,316.0,291.0,576.0,462.0,417.0,353.0,766.0,1364.0,1339
Expenses,325.0,283.0,287.0,186.0,309.0,274.0,484.0,461.0,431.0,347.0,709.0,1220.0,1212
Operating Profit,19.0,13.0,5.0,2.0,7.0,17.0,92.0,1.0,-15.0,6.0,57.0,144.0,127
OPM %,6.0,4.0,2.0,1.0,2.0,6.0,16.0,0.0,-4.0,2.0,7.0,11.0,10
Other Income,6.0,6.0,6.0,-2.0,6.0,9.0,9.0,2.0,2.0,1.0,3.0,13.0,15
Interest,7.0,5.0,6.0,8.0,15.0,9.0,10.0,12.0,14.0,10.0,16.0,46.0,43
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,16.0,12.0,2.0,-10.0,-4.0,16.0,90.0,-11.0,-28.0,-5.0,41.0,108.0,97
Tax %,33.0,35.0,6.0,-1.0,32.0,40.0,40.0,31.0,2.0,2.0,8.0,25.0,
Net Profit,10.0,8.0,2.0,-10.0,-3.0,10.0,54.0,-8.0,-28.0,-5.0,38.0,81.0,72
EPS in Rs,11.46,8.64,2.5,-11.03,-3.37,10.38,58.85,-8.21,-30.32,-5.26,41.28,88.24,79.15
