,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,51.0,63.0,81.0,89.0,119.0,115.0,125.0,149.0,186.0,178.0,185.0,225.0,291
Expenses,46.0,55.0,73.0,77.0,105.0,99.0,110.0,131.0,158.0,152.0,170.0,208.0,264
Operating Profit,5.0,8.0,9.0,12.0,14.0,16.0,15.0,18.0,28.0,26.0,15.0,17.0,28
OPM %,11.0,13.0,11.0,14.0,12.0,14.0,12.0,12.0,15.0,14.0,8.0,8.0,10
Other Income,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2
Interest,3.0,4.0,5.0,6.0,7.0,6.0,6.0,7.0,10.0,10.0,10.0,9.0,10
Depreciation,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3
Profit before tax,2.0,4.0,3.0,3.0,6.0,8.0,8.0,10.0,17.0,12.0,4.0,8.0,16
Tax %,24.0,33.0,34.0,34.0,33.0,35.0,34.0,27.0,27.0,27.0,28.0,28.0,
Net Profit,1.0,3.0,2.0,2.0,4.0,5.0,6.0,7.0,13.0,9.0,3.0,6.0,12
EPS in Rs,0.97,1.73,0.42,0.45,0.76,0.98,1.09,1.43,2.5,1.8,0.55,1.09,2.44
