,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,72.0,71.0,69.0,118.0,117.0,125.0,162.0,172.0,171.0,192.0,233.0,267.0,308
Expenses,77.0,71.0,69.0,103.0,105.0,109.0,141.0,124.0,122.0,140.0,164.0,175.0,189
Operating Profit,-5.0,0.0,1.0,15.0,12.0,16.0,22.0,48.0,49.0,52.0,70.0,92.0,118
OPM %,-7.0,1.0,1.0,13.0,10.0,13.0,13.0,28.0,29.0,27.0,30.0,35.0,38
Other Income,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,12.0,10
Interest,6.0,5.0,3.0,3.0,7.0,6.0,12.0,32.0,29.0,24.0,28.0,51.0,70
Depreciation,8.0,8.0,6.0,6.0,4.0,3.0,2.0,2.0,6.0,7.0,7.0,7.0,7
Profit before tax,-18.0,-13.0,-8.0,7.0,2.0,7.0,10.0,14.0,16.0,22.0,36.0,47.0,52
Tax %,6.0,0.0,0.0,-4.0,36.0,12.0,28.0,29.0,27.0,30.0,27.0,27.0,
Net Profit,-17.0,-13.0,-8.0,7.0,1.0,6.0,7.0,10.0,12.0,16.0,26.0,34.0,37
EPS in Rs,-3.12,-2.29,-1.48,1.28,0.22,1.11,1.3,1.77,2.13,2.8,4.64,6.01,6.64
