,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,79.0,57.0,71.0,113.0,197.0,240.0,244.0,298.0,202.0,209.0,300.0,280
Expenses,94.0,70.0,48.0,61.0,100.0,169.0,201.0,201.0,229.0,171.0,184.0,246.0,230
Operating Profit,3.0,9.0,10.0,9.0,13.0,29.0,39.0,43.0,68.0,32.0,24.0,54.0,51
OPM %,3.0,12.0,17.0,13.0,12.0,14.0,16.0,18.0,23.0,16.0,12.0,18.0,18
Other Income,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,-11.0,3.0,2.0,-3.0,2
Interest,0.0,4.0,4.0,3.0,5.0,8.0,4.0,6.0,13.0,14.0,13.0,20.0,15
Depreciation,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,7
Profit before tax,3.0,4.0,2.0,3.0,5.0,20.0,33.0,35.0,41.0,17.0,9.0,27.0,30
Tax %,0.0,34.0,52.0,36.0,38.0,36.0,37.0,30.0,26.0,27.0,32.0,55.0,
Net Profit,3.0,3.0,1.0,2.0,3.0,13.0,20.0,24.0,30.0,13.0,6.0,12.0,14
EPS in Rs,3.08,2.9,1.12,2.03,3.3,6.7,8.48,10.06,12.62,5.32,2.62,5.13,5.73
