,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,394.0,257.0,305.0,359.0,335.0,354.0,335.0,339.0,392.0,371.0,632.0,996.0,1056
Expenses,376.0,235.0,280.0,315.0,306.0,326.0,305.0,312.0,359.0,347.0,580.0,898.0,941
Operating Profit,18.0,22.0,24.0,44.0,30.0,28.0,30.0,26.0,33.0,24.0,52.0,98.0,115
OPM %,5.0,9.0,8.0,12.0,9.0,8.0,9.0,8.0,8.0,6.0,8.0,10.0,11
Other Income,8.0,3.0,6.0,4.0,4.0,15.0,7.0,119.0,4.0,11.0,6.0,11.0,12
Interest,29.0,18.0,20.0,22.0,20.0,24.0,22.0,16.0,13.0,16.0,21.0,30.0,35
Depreciation,6.0,5.0,5.0,11.0,8.0,10.0,10.0,12.0,12.0,12.0,13.0,14.0,15
Profit before tax,-8.0,3.0,6.0,15.0,5.0,9.0,5.0,118.0,11.0,5.0,24.0,65.0,76
Tax %,24.0,0.0,10.0,19.0,90.0,48.0,26.0,8.0,3.0,28.0,35.0,27.0,
Net Profit,-6.0,3.0,5.0,12.0,1.0,5.0,3.0,109.0,11.0,4.0,15.0,47.0,54
EPS in Rs,-1.45,0.57,1.21,2.84,0.14,-0.3,0.71,21.71,2.2,0.78,3.04,9.31,10.40
