,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,303.0,359.0,467.0,532.0,440.0,442.0,421.0,695.0,746.0,709.0,895.0,1080.0,1074
Expenses,261.0,301.0,405.0,390.0,322.0,343.0,342.0,570.0,635.0,648.0,781.0,970.0,972
Operating Profit,42.0,58.0,62.0,143.0,118.0,99.0,80.0,125.0,112.0,61.0,114.0,111.0,101
OPM %,14.0,16.0,13.0,27.0,27.0,22.0,19.0,18.0,15.0,9.0,13.0,10.0,9
Other Income,9.0,9.0,13.0,-8.0,34.0,42.0,40.0,-10.0,19.0,41.0,46.0,33.0,42
Interest,11.0,11.0,13.0,11.0,9.0,7.0,5.0,9.0,9.0,8.0,7.0,8.0,9
Depreciation,12.0,19.0,28.0,41.0,39.0,37.0,45.0,78.0,86.0,79.0,92.0,75.0,78
Profit before tax,28.0,37.0,35.0,83.0,103.0,97.0,69.0,28.0,35.0,15.0,61.0,60.0,56
Tax %,34.0,35.0,62.0,44.0,34.0,31.0,33.0,75.0,28.0,105.0,24.0,23.0,
Net Profit,19.0,24.0,13.0,46.0,69.0,67.0,46.0,7.0,26.0,-1.0,46.0,46.0,41
EPS in Rs,599.61,773.61,320.87,5.67,7.25,7.02,4.86,1.21,3.68,0.24,4.84,4.87,4.36
