,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,184.26,229.66,170.21,108.03,45.96,27.26,23.08,17.33,16.0,11.38,2.46,0.77,1.69
Expenses,178.74,225.16,172.79,106.19,43.4,26.31,21.77,17.75,17.42,12.85,3.92,2.21,4.13
Operating Profit,5.52,4.5,-2.58,1.84,2.56,0.95,1.31,-0.42,-1.42,-1.47,-1.46,-1.44,-2.44
OPM %,3.0,1.96,-1.52,1.7,5.57,3.48,5.68,-2.42,-8.88,-12.92,-59.35,-187.01,-144.38
Other Income,0.24,0.25,0.06,0.07,0.4,0.43,0.74,1.64,1.06,4.36,1.14,1.16,1.74
Interest,3.29,3.78,3.29,1.56,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.59,0.61,0.6,0.44,0.41,0.39,0.22,0.21,0.17,0.19,0.17,0.16,0.24
Profit before tax,1.88,0.36,-6.41,-0.09,2.18,0.99,1.83,1.01,-0.53,2.7,-0.49,-0.44,-0.94
Tax %,32.45,36.11,-0.94,577.78,0.92,22.22,30.05,14.85,-5.66,29.26,12.24,-6.82,
Net Profit,1.27,0.23,-6.46,0.42,2.17,0.77,1.29,0.86,-0.56,1.91,-0.42,-0.48,-0.98
EPS in Rs,3.26,0.59,-16.56,1.08,5.56,1.97,3.31,2.21,-1.44,4.9,-1.08,-1.23,-2.52
