,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,49.0,55.0,71.0,112.0,138.0,140.0,181.0,257.0,222.0,156.0,243.0,253.0,250
Expenses,47.0,52.0,68.0,108.0,131.0,134.0,171.0,248.0,210.0,150.0,236.0,249.0,244
Operating Profit,2.0,3.0,4.0,4.0,7.0,6.0,10.0,9.0,12.0,6.0,7.0,4.0,6
OPM %,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,3.0,2.0,2
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Interest,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3
Profit before tax,0.0,1.0,2.0,2.0,4.0,3.0,7.0,4.0,8.0,2.0,4.0,1.0,3
Tax %,49.0,49.0,34.0,31.0,35.0,34.0,30.0,30.0,24.0,27.0,28.0,24.0,
Net Profit,0.0,0.0,1.0,2.0,2.0,2.0,5.0,3.0,6.0,2.0,3.0,1.0,2
EPS in Rs,1.07,1.67,5.89,8.68,12.23,10.66,26.29,14.67,29.54,9.19,16.34,4.62,10.46
