,Mar 2011,Mar 2012,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.91,10.02,9.6,7.79,4.59,9.0,8.56,12.99,11.02,12.1,12.1,14.07,17.39
Expenses,1.83,9.57,9.11,7.08,4.12,8.54,7.88,11.93,9.63,10.48,10.25,13.04,16.19
Operating Profit,0.08,0.45,0.49,0.71,0.47,0.46,0.68,1.06,1.39,1.62,1.85,1.03,1.20
OPM %,4.19,4.49,5.1,9.11,10.24,5.11,7.94,8.16,12.61,13.39,15.29,7.32,6.90
Other Income,0.0,0.0,0.0,0.01,0.2,0.45,0.03,0.02,0.06,0.02,0.14,0.25,0.24
Interest,0.01,0.15,0.32,0.51,0.48,0.39,0.36,0.32,0.31,0.5,0.65,0.63,1.16
Depreciation,0.02,0.05,0.06,0.15,0.08,0.05,0.04,0.04,0.04,0.05,0.19,0.28,0.91
Profit before tax,0.05,0.25,0.11,0.06,0.11,0.47,0.31,0.72,1.1,1.09,1.15,0.37,-0.63
Tax %,40.0,28.0,36.36,33.33,45.45,42.55,35.48,26.39,27.27,33.03,34.78,43.24,
Net Profit,0.04,0.17,0.08,0.05,0.07,0.28,0.19,0.53,0.81,0.73,0.75,0.21,-0.39
EPS in Rs,40.0,170.0,80.0,3.33,4.67,18.67,12.67,35.33,5.4,4.87,5.0,1.4,-2.60
