,2011-03-01,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.15,0.15,0.15,0.15,0.15,1.5,1.5,1.5,1.5,1.5
Reserves,0.04,0.21,0.29,0.38,0.45,0.72,0.92,1.55,4.25,4.8,5.4,5.61,4.41
Borrowings,0.71,2.14,2.53,3.9,4.13,4.28,4.43,2.51,2.51,5.85,10.34,17.55,18.7
Other Liabilities,2.71,3.72,5.53,2.97,1.07,3.65,4.08,4.96,4.2,5.14,5.43,6.72,7.98
Total Liabilities,3.47,6.08,8.36,7.4,5.8,8.8,9.58,9.17,12.46,17.29,22.67,31.38,32.59
Fixed Assets,0.4,0.38,1.06,0.97,0.27,0.23,0.22,0.21,0.2,1.84,2.67,3.24,12.52
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,3.6,9.1,0.21
Investments,0.01,0.01,0.03,0.07,0.01,0.01,0.01,0.26,0.2,0.52,0.0,0.0,0.0
Other Assets,3.06,5.69,7.27,6.36,5.52,8.56,9.35,8.7,12.06,14.04,16.4,19.04,19.86
Total Assets,3.47,6.08,8.36,7.4,5.8,8.8,9.58,9.17,12.46,17.29,22.67,31.38,32.59
