,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,269.0,398.0,516.0,501.0,430.0,655.0,1017.0,1242.0,1348.0,1410.0,2216.0,2801.0,3078
Expenses,249.0,363.0,472.0,480.0,412.0,596.0,926.0,1180.0,1239.0,1288.0,1998.0,2594.0,2815
Operating Profit,20.0,36.0,44.0,20.0,18.0,59.0,92.0,62.0,109.0,121.0,217.0,207.0,263
OPM %,7.0,9.0,9.0,4.0,4.0,9.0,9.0,5.0,8.0,9.0,10.0,7.0,9
Other Income,3.0,3.0,-3.0,4.0,3.0,1.0,2.0,5.0,-12.0,1.0,6.0,88.0,64
Interest,3.0,9.0,10.0,11.0,9.0,11.0,20.0,26.0,31.0,31.0,38.0,44.0,42
Depreciation,2.0,2.0,6.0,6.0,7.0,6.0,9.0,12.0,18.0,20.0,21.0,24.0,29
Profit before tax,19.0,27.0,25.0,7.0,6.0,44.0,64.0,30.0,47.0,71.0,165.0,228.0,256
Tax %,18.0,14.0,12.0,-33.0,8.0,19.0,26.0,34.0,22.0,20.0,10.0,10.0,
Net Profit,16.0,24.0,22.0,10.0,5.0,35.0,48.0,19.0,37.0,57.0,148.0,204.0,226
EPS in Rs,2.21,2.79,3.13,0.97,0.64,4.78,6.42,2.25,4.81,7.6,20.19,29.13,32.43
